t_s,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,temp_c
1.9348,0.9128,-0.4211,-0.0803,2.176,-2.603,-1.489,25.84
1.9480,0.9106,-0.4189,-0.0752,2.160,-2.542,-1.137,25.79
1.9546,0.9128,-0.4185,-0.0718,2.305,-2.817,-1.527,25.22
1.9654,0.9136,-0.4172,-0.0791,2.061,-3.099,-1.366,25.31
1.9731,0.9109,-0.4216,-0.0713,2.000,-2.183,-1.550,25.65
1.9866,0.9106,-0.4180,-0.0703,2.031,-2.443,-1.321,25.74
1.9949,0.9136,-0.4231,-0.0718,2.290,-2.748,-1.695,25.31
2.0042,0.9136,-0.4189,-0.0720,2.153,-2.847,-0.954,26.03
2.0182,0.9153,-0.4204,-0.0730,2.069,-3.099,-1.290,25.84
2.0240,0.9109,-0.4165,-0.0747,2.160,-2.550,-1.656,25.50
2.0353,0.9131,-0.4224,-0.0803,2.046,-2.771,-1.504,25.79
2.0449,0.9199,-0.4170,-0.0701,2.275,-2.664,-1.107,25.46
2.0564,0.9131,-0.4236,-0.0713,1.985,-2.252,-0.954,25.50
2.0632,0.9106,-0.4229,-0.0735,2.588,-2.992,-1.550,25.22
2.0761,0.9138,-0.4236,-0.0769,2.069,-2.573,-1.595,25.50
2.0831,0.9150,-0.4185,-0.0786,1.450,-1.710,-1.237,26.18
2.0927,0.9121,-0.4214,-0.0759,2.321,-2.824,-1.718,25.94
2.1031,0.9153,-0.4180,-0.0813,1.710,-2.855,-1.260,25.60
2.1183,0.9106,-0.4233,-0.0679,2.244,-2.817,-1.130,25.60
2.1274,0.9106,-0.4241,-0.0801,1.924,-1.763,-1.344,25.60
2.1361,0.9111,-0.4199,-0.0730,1.466,-1.053,-1.168,25.60
2.1525,0.9148,-0.4160,-0.0715,1.916,-2.435,-1.336,25.98
2.1548,0.9170,-0.4163,-0.0684,-1.313,1.137,-0.687,25.79
2.1654,0.9170,-0.4192,-0.0747,1.947,-2.359,-1.702,25.84
2.1750,0.9136,-0.4185,-0.0715,2.137,-2.969,-1.298,25.65
2.1830,0.9128,-0.4165,-0.0713,2.107,-2.695,-1.267,25.84
2.1933,0.9119,-0.4280,-0.0750,2.344,-3.282,-1.305,25.74
2.2050,0.9185,-0.4207,-0.0762,2.168,-2.702,-1.618,25.79
2.2201,0.9163,-0.4194,-0.0806,1.679,-2.511,-1.061,25.98
2.2227,0.9209,-0.4133,-0.0786,-2.374,6.275,-0.489,25.94
2.2372,0.9121,-0.4165,-0.0767,1.992,-2.443,-1.359,25.79
2.2473,0.9133,-0.4202,-0.0681,2.107,-2.794,-1.443,25.46
2.2526,0.9172,-0.4216,-0.0779,2.061,-2.863,-1.275,25.60
2.2662,0.9163,-0.4172,-0.0757,2.176,-2.496,-1.092,25.74
2.2740,0.9146,-0.4207,-0.0708,1.107,-0.794,-1.069,25.94
2.2831,0.9158,-0.4231,-0.0776,2.191,-2.710,-1.229,25.60
2.3038,0.9131,-0.4214,-0.0750,2.038,-2.458,-1.290,25.94
2.3062,0.9138,-0.4226,-0.0747,3.725,-5.511,-1.863,25.79
2.3217,0.9146,-0.4202,-0.0757,2.305,-2.565,-1.206,25.94
2.3241,0.9177,-0.4214,-0.0725,3.458,-7.221,-1.214,25.84
2.3355,0.9146,-0.4207,-0.0796,2.137,-3.031,-1.588,25.84
2.3451,0.9155,-0.4155,-0.0779,2.145,-2.924,-1.313,25.74
2.3555,0.9150,-0.4177,-0.0701,2.008,-2.573,-1.183,25.84
2.3705,0.9114,-0.4202,-0.0769,2.229,-2.870,-1.092,25.98
2.3752,0.9158,-0.4194,-0.0786,7.748,-13.870,-1.939,25.84
2.3837,0.9148,-0.4192,-0.0725,1.901,-3.000,-1.435,25.31
2.3985,0.9163,-0.4216,-0.0815,2.168,-2.672,-1.466,25.31
2.4050,0.9150,-0.4182,-0.0747,0.885,0.015,-0.687,25.79
2.4189,0.9121,-0.4221,-0.0786,2.168,-2.382,-1.641,25.84
2.4233,0.9202,-0.4221,-0.0728,6.458,-12.626,-2.611,25.46
2.4332,0.9131,-0.4229,-0.0771,2.198,-3.244,-2.076,25.84
