t_s,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,temp_c
1.7775,0.7490,0.5554,0.3835,7.733,-4.672,-8.267,29.19
1.7850,0.7485,0.5505,0.3733,6.168,-2.931,-7.382,29.82
1.7951,0.7515,0.5417,0.3706,6.489,-3.687,-7.069,29.19
1.8092,0.7659,0.5403,0.3760,6.252,-2.542,-6.786,29.87
1.8139,0.7622,0.5479,0.3877,4.336,0.939,-5.290,29.48
1.8241,0.7600,0.5496,0.3816,7.084,-4.611,-5.282,29.15
1.8368,0.7444,0.5559,0.3801,5.527,-2.924,-3.863,29.72
1.8443,0.7388,0.5483,0.3794,5.725,-3.450,-3.878,29.48
1.8597,0.7305,0.5430,0.3691,4.924,-2.695,-3.458,29.34
1.8632,0.7283,0.5427,0.3745,11.137,-13.191,-4.641,29.53
1.8749,0.7458,0.5403,0.3770,5.489,-2.847,-3.527,29.63
1.8839,0.7458,0.5430,0.3857,5.695,-2.588,-2.534,29.15
1.8969,0.7375,0.5557,0.3787,5.061,-2.252,-2.443,29.63
1.9038,0.7314,0.5500,0.3833,4.656,-1.634,-2.992,29.53
1.9200,0.7302,0.5449,0.3694,5.092,-3.115,-3.237,29.53
1.9245,0.7397,0.5464,0.3684,6.420,-5.824,-4.176,29.53
1.9375,0.7439,0.5464,0.3701,5.099,-3.160,-3.809,29.72
1.9426,0.7466,0.5491,0.3657,10.450,-12.885,-4.802,29.63
1.9590,0.7437,0.5540,0.3604,4.847,-2.458,-3.389,29.63
1.9680,0.7488,0.5461,0.3726,5.183,-3.053,-3.443,29.82
1.9785,0.7651,0.5667,0.3716,4.221,-2.427,-2.214,29.63
1.9843,0.7776,0.5796,0.3860,0.962,1.550,0.183,30.01
1.9975,0.7932,0.6055,0.3818,-0.504,-0.519,3.710,29.29
2.0045,0.8333,0.6387,0.3975,-3.527,0.130,9.611,29.63
2.0151,0.8389,0.6741,0.4092,-10.168,2.130,19.702,29.53
2.0265,0.8176,0.6694,0.4011,-14.405,0.809,26.557,29.87
2.0362,0.7979,0.6685,0.4026,-21.397,3.336,34.527,29.43
2.0457,0.7559,0.6179,0.3704,-26.573,3.786,42.198,29.82
2.0534,0.7017,0.6116,0.3584,-29.237,5.878,41.458,29.53
2.0658,0.6973,0.5872,0.3647,-30.122,2.863,40.008,29.43
2.0755,0.7073,0.5239,0.3618,-29.573,-0.130,38.305,29.53
2.0877,0.7148,0.5195,0.3760,-31.656,3.725,37.687,29.63
2.0943,0.7458,0.4980,0.3894,-29.191,0.519,35.351,29.67
2.1040,0.7649,0.4753,0.4001,-27.740,-1.565,34.328,29.53
2.1152,0.7778,0.4441,0.4109,-27.389,0.992,34.275,29.43
2.1272,0.7629,0.3987,0.4036,-25.351,0.565,31.939,29.82
2.1375,0.7424,0.3640,0.4004,-21.580,-1.328,29.237,30.01
2.1478,0.7261,0.3228,0.3928,-15.366,-1.695,22.496,29.19
2.1591,0.7278,0.3115,0.3870,-9.977,-2.351,16.595,29.43
2.1653,0.7278,0.3230,0.3950,-7.756,-0.473,12.679,29.67
2.1754,0.7454,0.3357,0.4172,-0.313,-4.145,6.015,29.67
2.1831,0.7493,0.3308,0.4163,2.802,-2.962,2.389,29.53
2.1934,0.7610,0.3242,0.4133,8.244,-4.260,-2.321,29.72
2.2046,0.7563,0.3198,0.4231,14.351,-5.771,-5.489,29.10
2.2126,0.7715,0.3311,0.4321,18.107,-6.092,-6.206,29.29
2.2255,0.8137,0.4014,0.4463,22.481,-8.145,-3.840,29.87
2.2347,0.8167,0.4595,0.4768,22.992,-9.046,1.435,29.67
2.2427,0.8093,0.5017,0.4934,22.176,-9.786,8.679,29.43
2.2539,0.7964,0.5916,0.5129,17.145,-15.908,19.244,29.43
2.2693,0.8816,0.6565,0.5334,5.847,-37.824,40.405,29.43
2.2752,0.9385,0.6562,0.5312,9.427,-60.397,46.977,29.53
2.2890,1.1169,0.6018,0.5107,2.008,-78.321,60.183,29.82
2.2931,1.2427,0.5830,0.5168,9.336,-92.779,54.939,29.72
2.3043,1.7139,0.7656,0.6069,2.756,-104.779,56.725,29.34
2.3149,1.9999,0.8149,0.7083,-3.817,-78.160,47.382,29.82
2.3249,1.9999,0.7581,0.6274,-12.611,-18.595,7.779,29.53
2.3347,1.9999,0.5930,0.5942,-8.374,43.939,-21.908,29.53
2.3467,1.8992,0.5195,0.6111,-14.328,125.504,-56.656,29.63
2.3572,1.7781,0.4873,0.5273,-18.649,163.374,-64.450,29.19
2.3632,1.3560,0.2571,0.3384,-14.359,197.191,-58.160,29.72
2.3755,0.6956,0.0989,0.2627,-4.031,199.817,-55.015,29.67
2.3827,0.3723,0.1267,0.1902,-5.924,199.282,-60.145,29.43
2.3955,0.0552,0.1841,0.1199,-1.908,189.641,-56.916,29.34
2.4038,-0.2153,0.3052,0.0933,-6.466,182.916,-50.939,29.72
2.4145,-0.5630,0.2776,-0.0266,-12.519,146.595,-32.863,29.63
2.4259,-0.8008,0.0972,-0.1672,-15.214,105.641,-19.916,29.82
2.4359,-0.9617,-0.1187,-0.2739,-9.626,58.076,-4.725,29.63
2.4442,-0.9976,-0.4087,-0.4880,1.168,0.511,16.076,29.48
2.4534,-0.9092,-0.2251,-0.2747,12.519,-26.634,12.168,29.72
2.4650,-0.8853,-0.2236,-0.3154,30.618,-48.885,14.893,29.43
2.4736,-0.7615,-0.2275,-0.3198,46.847,-79.786,18.580,29.53
2.4876,-0.6216,-0.0962,-0.3118,53.550,-100.435,29.504,29.48
2.4952,-0.5005,0.1392,-0.2051,60.756,-137.817,46.450,29.67
2.5076,-0.0776,0.5093,-0.0725,48.710,-171.870,68.496,29.67
2.5139,0.3408,0.7942,0.0825,30.420,-189.260,85.885,29.63
2.5243,0.8606,1.0710,0.2666,-1.565,-218.061,106.031,29.63
2.5329,1.5383,1.1418,0.4202,-26.863,-234.863,107.244,29.53
2.5463,1.9999,1.0330,0.6316,-45.321,-220.969,93.725,29.53
2.5548,1.9999,0.9270,0.8860,-48.160,-178.687,73.466,29.72
2.5628,1.9999,1.9999,1.9999,-125.122,-43.863,-87.679,29.48
2.5774,1.9999,-0.2778,0.5742,20.450,63.023,5.145,29.72
2.5829,1.9999,0.1775,1.0837,22.382,47.382,74.015,29.53
2.5975,1.8879,0.8496,1.0210,-33.824,97.298,0.221,29.53
2.6045,1.8711,0.7466,0.7847,-28.267,129.504,-28.321,29.87
2.6127,1.5642,0.4788,0.6782,-28.588,140.710,-22.252,29.63
2.6306,0.5815,0.2393,0.2764,-25.489,153.870,-52.557,29.53
2.6350,0.5671,0.2219,0.2322,-27.542,162.817,-58.466,29.53
2.6450,0.3086,0.1887,0.1333,-14.847,156.977,-62.908,29.63
2.6597,-0.0076,0.2151,0.0027,-12.542,144.824,-50.679,29.63
2.6632,-0.1558,0.2141,-0.0591,-4.809,131.786,-40.763,29.82
2.6763,-0.4573,0.1553,-0.2056,-20.115,116.359,-10.389,29.72
2.6829,-0.6372,0.1050,-0.2659,-24.168,95.115,8.092,29.67
2.6977,-1.1011,-0.0757,-0.3987,-19.763,37.420,35.389,29.34
