t_s,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,temp_c
1.2235,0.9822,-0.2275,-0.0630,2.092,-2.695,-1.275,25.98
1.2375,0.9810,-0.2236,-0.0613,2.038,-2.641,-1.443,25.98
1.2475,0.9814,-0.2224,-0.0647,1.908,-1.511,-1.237,25.46
1.2569,0.9810,-0.2297,-0.0681,1.977,-2.511,-1.099,25.50
1.2672,0.9800,-0.2271,-0.0698,3.145,-3.542,-1.481,26.13
1.2735,0.9841,-0.2280,-0.0620,2.382,-2.985,-0.901,25.74
1.2859,0.9807,-0.2290,-0.0649,2.450,-3.107,-1.305,25.84
1.2926,0.9851,-0.2261,-0.0625,2.435,-2.840,-1.489,25.50
1.3127,0.9814,-0.2285,-0.0671,2.008,-2.260,-1.290,25.94
1.3174,0.9819,-0.2290,-0.0579,6.947,-11.664,-2.939,25.31
1.3253,0.9834,-0.2285,-0.0637,2.511,-3.198,-1.191,25.94
1.3381,0.9827,-0.2256,-0.0637,2.183,-2.466,-1.321,25.84
1.3476,0.9817,-0.2271,-0.0593,1.221,-0.244,-0.992,25.60
1.3559,0.9819,-0.2310,-0.0688,2.176,-2.870,-1.137,25.74
1.3710,0.9854,-0.2290,-0.0630,2.122,-2.221,-1.183,26.03
1.3738,0.9800,-0.2275,-0.0664,6.336,-10.534,-2.504,25.65
1.3871,0.9829,-0.2283,-0.0632,2.344,-3.168,-1.359,25.60
1.4002,0.9810,-0.2239,-0.0620,1.977,-2.351,-1.267,26.03
1.4045,0.9839,-0.2234,-0.0718,1.160,-0.405,-1.435,25.74
1.4210,0.9846,-0.2256,-0.0691,2.244,-2.466,-1.015,26.18
1.4234,0.9827,-0.2266,-0.0684,4.748,-7.099,-1.328,25.60
1.4366,0.9836,-0.2285,-0.0632,2.053,-2.603,-1.084,25.46
1.4458,0.9827,-0.2273,-0.0640,1.969,-2.580,-1.275,25.84
1.4541,0.9810,-0.2305,-0.0608,2.206,-2.328,-1.389,26.03
1.4734,0.9841,-0.2268,-0.0640,2.092,-2.389,-1.542,25.46
1.4784,0.9849,-0.2273,-0.0630,1.924,-2.023,-1.313,25.60
