t_s,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,temp_c
1.0969,-0.0955,-0.7668,-0.6802,32.557,-32.076,8.344,27.71
1.1028,-0.1023,-0.5916,-0.8411,35.443,-24.954,-1.901,28.28
1.1159,0.4612,-0.8899,-0.8225,69.214,-25.954,0.824,27.90
1.1257,0.3665,-0.8914,-0.9216,90.672,-19.031,12.641,27.85
1.1330,1.0754,-0.6538,-1.2646,103.847,2.412,19.084,28.24
1.1466,1.4551,1.0342,-1.6697,100.069,53.282,9.443,27.61
1.1584,-0.3977,1.1770,-1.6191,88.305,38.260,72.527,28.04
1.1627,-0.3987,0.6904,-1.5115,105.389,9.763,124.023,28.04
1.1745,0.8655,-0.1257,-1.3389,117.763,81.260,233.618,27.71
1.1836,-0.0737,-0.7781,-1.4631,136.397,42.832,201.008,27.76
1.1967,-0.0544,-0.9336,-1.7998,161.504,42.618,150.832,27.57
1.2142,-0.8264,-0.6172,-1.0330,167.244,9.840,111.382,28.09
1.2227,-0.3901,-0.0701,-0.8245,140.496,15.191,35.565,27.90
1.2267,-0.3572,-0.5469,-0.5503,121.756,9.412,55.969,27.76
1.2368,-0.1279,-1.0825,-0.4978,111.725,16.870,11.962,27.61
1.2564,0.2183,-0.8066,-1.2439,106.573,-7.290,-18.443,28.04
1.2630,0.0764,-0.7393,-1.1294,107.595,-18.595,-6.466,27.71
1.2700,-0.0740,-0.6426,-0.9143,93.687,-28.542,-19.137,27.85
1.2726,0.1160,-0.6453,-0.9802,85.824,-28.740,-34.023,27.90
1.2874,0.1921,-0.3926,-1.1580,82.374,-37.420,-43.618,27.57
1.2952,0.2371,-0.3950,-1.1211,79.008,-27.901,-35.992,27.85
1.3115,0.1587,-0.2727,-1.0325,73.366,-27.901,-19.099,27.61
1.3156,0.2429,-0.3301,-1.0413,68.458,-28.328,-5.107,27.71
1.3251,0.0334,-0.4141,-0.9363,64.191,-30.389,1.405,27.95
1.3339,0.0952,-0.4016,-0.9536,58.733,-32.733,1.115,27.52
1.3519,-0.0271,-0.4700,-0.8933,49.099,-40.779,3.542,27.71
1.3572,-0.0198,-0.5159,-0.9243,45.336,-40.809,3.611,27.61
1.3662,-0.1951,-0.5090,-0.9910,42.511,-46.595,-22.542,27.52
1.3820,-0.1655,-0.5510,-0.9712,35.305,-50.748,-19.954,27.23
1.3913,-0.1631,-0.4529,-0.9880,30.214,-50.206,-37.099,27.90
1.3953,-0.1392,-0.4729,-0.9958,36.031,-63.183,-32.069,28.24
1.4054,-0.0459,-0.4431,-1.0027,27.252,-49.626,-28.153,27.71
1.4152,-0.1118,-0.3264,-1.0095,22.786,-41.641,-25.855,27.95
1.4253,-0.0444,-0.4297,-1.0430,22.992,-34.924,-25.076,28.04
1.4509,-0.0898,-0.3818,-1.0300,24.573,-30.863,-38.863,27.76
1.4534,-0.0930,-0.4629,-0.9741,29.687,-42.550,-39.260,27.61
1.4577,-0.0427,-0.4917,-0.9780,17.863,-21.145,-41.893,27.95
1.4658,-0.0105,-0.5095,-0.9524,24.840,-32.382,-45.366,27.61
1.4780,-0.0764,-0.4390,-0.9709,22.603,-35.947,-55.015,27.90
1.4861,0.0669,-0.5437,-0.9717,22.244,-30.641,-59.076,27.57
1.4966,0.0986,-0.4119,-0.9102,23.282,-31.939,-63.519,27.52
1.5055,0.1006,-0.6265,-0.9785,21.809,-31.969,-75.786,28.09
1.5209,-0.0508,-0.6458,-1.0273,22.885,-27.924,-89.550,27.71
1.5256,-0.1611,-0.5745,-1.0503,30.679,-38.198,-90.840,27.95
1.5377,-0.1721,-0.4019,-0.9871,31.832,-30.580,-103.191,27.61
1.5477,0.0090,-0.4646,-1.0190,39.046,-26.565,-99.908,27.76
1.5564,-0.0432,-0.4324,-0.9724,44.412,-27.321,-86.298,27.85
1.5644,-0.1501,-0.3586,-0.9360,46.031,-31.053,-87.076,27.85
1.5735,-0.1636,-0.3120,-0.8633,45.672,-29.962,-71.542,27.61
1.5881,-0.1331,-0.3994,-0.9341,45.878,-26.183,-62.405,27.57
1.5998,-0.0354,-0.3660,-0.9165,44.771,-20.618,-53.466,27.57
1.6041,-0.0586,-0.3196,-1.0247,46.015,-18.168,-41.168,27.95
1.6134,-0.1301,-0.4058,-1.0950,44.931,-11.611,-38.214,27.90
1.6256,-0.0212,-0.4402,-0.9800,46.718,-8.466,-25.084,27.71
1.6364,0.0518,-0.4670,-1.0276,49.275,-5.542,-26.145,27.76
1.6466,-0.0005,-0.4683,-0.9934,52.053,-5.069,-21.695,27.76
1.6538,-0.0759,-0.4954,-0.9373,55.420,-2.405,-21.962,27.61
1.6674,-0.0740,-0.4792,-0.8882,58.168,-1.595,-31.130,27.85
1.6797,-0.1067,-0.5215,-0.8323,59.824,-5.145,-27.435,27.57
1.6865,-0.0745,-0.5574,-0.8389,60.412,-4.458,-29.244,27.95
1.6964,-0.0288,-0.5884,-0.8918,57.000,-0.649,-34.489,27.37
1.7069,-0.0850,-0.6152,-0.8594,57.748,-4.931,-40.008,28.09
1.7284,-0.0645,-0.6736,-0.8911,55.847,-3.809,-49.237,27.76
1.7363,0.0107,-0.7212,-0.9146,51.977,-7.237,-44.473,27.76
1.7479,0.0928,-0.7358,-0.9336,49.710,-5.908,-50.641,27.61
1.7581,-0.0398,-0.9038,-1.0227,44.878,-5.229,-58.008,27.95
1.7672,0.0200,-0.8389,-0.9968,39.885,1.802,-63.489,27.71
1.7696,-0.1167,-0.8682,-1.0828,41.008,-5.679,-62.046,27.85
1.7813,-0.0137,-0.7527,-1.0281,44.695,-22.260,-65.275,27.95
1.7856,0.0210,-0.9026,-1.1260,38.496,-10.427,-80.885,27.95
1.7983,0.0378,-0.9846,-1.1892,45.511,-25.023,-95.870,27.76
1.8092,-0.0227,-0.9197,-1.2412,51.336,-38.443,-112.863,27.85
1.8170,-0.0898,-0.8777,-1.2764,51.534,-42.779,-144.382,27.85
1.8294,0.0325,-0.8311,-1.3320,56.229,-51.832,-178.160,27.33
1.8329,-0.2661,-0.6355,-1.1604,58.275,-50.328,-189.031,27.76
1.8472,-0.2278,-0.5869,-1.2478,66.298,-57.115,-213.420,27.42
1.8593,-0.1091,-0.4490,-1.3018,69.298,-57.252,-222.611,27.76
1.8690,-0.2495,-0.4941,-1.6523,64.237,-48.496,-226.420,28.04
1.8746,0.0183,-0.2371,-1.6816,61.145,-42.672,-210.931,27.90
1.8854,-0.0095,-0.1758,-1.5586,50.481,-24.641,-194.611,27.61
