t_s,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,temp_c
0.2611,0.4277,-0.1111,-0.9673,2.931,-1.542,-3.069,25.74
0.2635,0.4136,-0.1257,-0.9612,1.794,-1.725,-4.000,25.50
0.2769,0.4172,-0.1003,-0.9556,3.107,-2.374,-3.969,25.79
0.2883,0.4148,-0.1094,-0.9546,2.336,-3.107,-2.863,25.60
0.2982,0.4373,-0.1018,-0.9580,2.664,-2.794,-3.405,25.94
0.3058,0.4331,-0.0959,-0.9644,1.443,-0.557,-1.740,25.27
0.3153,0.4258,-0.1218,-0.9434,1.435,-2.824,-1.313,25.60
0.3276,0.4248,-0.1125,-0.9338,1.420,-3.130,-0.221,25.94
0.3472,0.4185,-0.0957,-0.9495,1.366,-1.588,-1.618,25.98
0.3527,0.4231,-0.1052,-0.9448,3.977,-7.832,-0.176,25.65
0.3579,0.4104,-0.1221,-0.9558,3.870,-7.748,-1.046,25.46
0.3680,0.4148,-0.1292,-0.9602,0.214,-1.725,-1.160,25.27
0.3825,0.4143,-0.1245,-0.9575,-0.069,-1.015,-0.756,25.79
0.3852,0.4229,-0.1118,-0.9714,-0.397,-2.244,-1.664,25.50
0.4005,0.4302,-0.1072,-0.9685,-0.969,-0.977,-0.084,25.74
0.4028,0.4197,-0.1035,-0.9651,-2.305,1.725,0.420,25.79
0.4150,0.4065,-0.1074,-0.9678,-3.130,0.237,2.634,25.60
0.4241,0.4314,-0.1392,-0.9622,-1.443,-2.649,-1.855,25.50
0.4326,0.4382,-0.0957,-0.9624,-1.977,0.328,0.466,25.84
0.4445,0.4385,-0.1345,-0.9668,-2.481,-0.321,-0.580,25.74
0.4540,0.4180,-0.1245,-0.9634,-1.275,0.840,-2.511,25.94
0.4641,0.4187,-0.1204,-0.9683,-0.252,0.649,-4.344,25.79
0.4745,0.4243,-0.1040,-0.9641,-0.412,-1.435,-3.672,25.46
0.4864,0.4355,-0.1096,-0.9756,-0.107,-0.145,-3.389,25.98
0.4975,0.4277,-0.1013,-0.9644,0.038,-0.412,-3.534,25.74
0.5101,0.4355,-0.0957,-0.9646,0.542,-1.695,-3.344,25.50
0.5129,0.4390,-0.0969,-0.9617,5.969,-12.252,-4.511,25.65
0.5289,0.4209,-0.1067,-0.9482,-0.336,-0.374,-2.275,25.60
0.5331,0.4250,-0.1069,-0.9626,0.824,-2.588,-2.977,25.79
0.5444,0.4385,-0.1067,-0.9507,0.420,-2.145,-3.924,25.84
0.5538,0.4375,-0.1003,-0.9509,0.336,-1.985,-2.061,25.94
0.5694,0.4355,-0.1045,-0.9417,0.313,-0.969,-1.771,25.84
0.5753,0.4292,-0.1013,-0.9534,0.427,-0.511,-2.015,25.94
0.5839,0.4170,-0.1116,-0.9565,-0.702,0.847,-2.771,25.74
0.5925,0.4221,-0.1023,-0.9556,0.382,-2.534,-3.656,25.50
0.6076,0.4390,-0.1030,-0.9524,-0.076,-0.939,-2.275,25.84
0.6147,0.4348,-0.1052,-0.9578,-0.603,0.420,-2.305,25.50
0.6277,0.4177,-0.1199,-0.9519,-0.664,-0.580,-2.977,25.12
0.6381,0.4224,-0.1113,-0.9612,-0.931,-1.038,-3.313,25.94
0.6471,0.4338,-0.1089,-0.9629,-0.809,-1.885,-2.802,25.94
0.6543,0.4380,-0.0986,-0.9683,0.069,-1.412,-3.053,25.74
0.6650,0.4431,-0.0732,-0.9595,0.076,-2.328,-3.405,25.50
0.6752,0.4517,-0.0828,-0.9590,-0.221,-1.504,-1.053,25.94
0.6890,0.4275,-0.0886,-0.9614,1.756,-1.931,-1.458,25.98
0.6928,0.4285,-0.0828,-0.9714,3.733,-9.198,-2.145,25.94
0.7053,0.4487,-0.0930,-0.9639,1.863,-3.626,-1.450,25.79
0.7278,0.4497,-0.0986,-0.9558,2.313,-1.122,-0.321,25.41
0.7311,0.4114,-0.1072,-0.9497,2.550,-2.168,-2.237,25.50
0.7335,0.4231,-0.0991,-0.9431,1.550,-3.649,-2.527,25.46
0.7449,0.4436,-0.1050,-0.9551,2.069,-3.405,-3.511,25.84
0.7546,0.4424,-0.1104,-0.9543,1.931,-1.382,-3.008,25.94
0.7648,0.4138,-0.1106,-0.9497,1.985,-1.130,-4.489,25.65
0.7757,0.4211,-0.0979,-0.9443,1.275,-3.550,-5.176,25.60
0.7853,0.4460,-0.0916,-0.9502,2.168,-3.405,-6.580,25.41
0.7937,0.4558,-0.0757,-0.9534,1.794,-1.924,-4.221,25.50
0.8053,0.4421,-0.0854,-0.9585,1.191,0.183,-1.840,25.79
0.8150,0.4189,-0.1033,-0.9524,0.649,-1.237,-1.267,25.79
0.8278,0.4224,-0.1035,-0.9568,0.710,-2.702,-2.931,25.46
0.8372,0.4385,-0.1025,-0.9614,0.237,-1.298,-3.931,25.94
0.8436,0.4412,-0.1167,-0.9712,-0.695,0.221,-2.695,25.94
0.8537,0.4272,-0.1135,-0.9680,-0.588,0.824,-4.626,25.74
0.8626,0.4336,-0.1091,-0.9612,-0.947,0.000,-4.748,25.98
0.8764,0.4512,-0.1267,-0.9548,-2.511,1.817,-4.092,25.50
0.8859,0.4250,-0.0972,-0.9480,-3.298,4.794,-5.901,25.60
0.8928,0.4121,-0.0994,-0.9539,-5.939,7.084,-5.611,25.27
0.9088,0.4338,-0.1201,-0.9587,-6.618,5.305,-6.275,25.46
0.9148,0.4373,-0.1135,-0.9543,-7.664,6.183,-6.221,25.74
0.9257,0.4341,-0.1790,-0.9702,-9.664,6.214,-4.053,25.98
0.9333,0.4460,-0.1721,-0.9890,-9.298,3.878,-12.756,25.84
0.9473,0.5024,-0.2358,-1.0442,-10.107,7.885,-18.817,25.79
0.9595,0.4355,-0.2507,-1.0713,-9.557,16.763,-23.519,25.94
0.9645,0.3005,-0.2373,-1.0930,-13.489,23.901,-34.511,25.74
0.9758,0.3223,-0.3159,-1.0955,-17.336,-0.779,-46.756,25.46
0.9838,0.5144,-0.2803,-1.1846,-21.427,13.672,-50.427,25.79
0.9981,0.3853,-0.0984,-1.3613,-31.672,27.718,-46.817,25.94
1.0027,0.3704,-0.2114,-1.2034,-53.916,30.832,-23.733,25.65
1.0167,0.3276,0.0698,-1.4429,-57.382,12.046,-85.939,25.84
1.0301,0.4285,-0.0386,-1.5925,-78.115,47.275,-66.084,25.98
1.0332,0.4548,0.0808,-1.5273,-85.618,27.099,-52.763,26.03
1.0470,0.6370,-0.4194,-1.7720,-75.962,55.885,-39.511,25.65
1.0542,0.3455,0.0693,-1.4963,-98.908,41.504,-38.489,25.31
1.0627,0.4272,-0.7385,-1.6636,-88.397,60.756,-60.924,25.79
1.0759,0.0742,-0.3286,-1.3442,-87.031,46.969,-52.656,25.46
1.0857,0.1108,-0.6472,-1.1938,-76.275,29.824,-97.832,25.94
1.0927,0.2063,-0.7625,-0.9011,-67.038,3.672,-87.802,25.50
1.1057,0.4448,-0.8889,-0.9126,-20.977,22.786,-101.244,25.74
1.1177,-0.0369,-0.8848,-0.6594,-26.595,33.237,22.664,25.50
1.1236,-0.2012,-1.1060,-0.6265,-3.115,22.802,-19.000,25.98
1.1341,-0.4973,-0.8943,-0.4934,6.511,8.824,-2.046,25.94
1.1500,-0.5503,-1.3889,-0.3503,47.053,-57.725,-13.015,25.94
1.1529,-0.4595,-1.2896,-0.3970,70.947,-93.351,-36.031,25.50
1.1632,-0.0886,-1.0344,-0.5803,82.557,-105.267,-12.191,25.84
1.1756,0.2617,-0.9041,-0.6970,100.145,-95.344,-25.870,25.79
1.1852,0.4451,-0.9185,-0.7976,108.527,-60.977,-6.985,25.74
1.1929,0.2930,-0.8535,-0.8352,120.321,-40.008,26.023,25.79
1.2065,0.0549,-0.9055,-0.8828,140.122,-58.275,24.931,25.74
1.2174,0.1765,-0.6262,-1.0454,159.550,-92.733,1.168,25.46
1.2250,0.3406,-0.5598,-1.1260,163.916,-96.740,2.069,25.41
1.2333,0.4939,-0.3994,-1.2314,166.962,-82.389,18.641,25.60
1.2470,0.5671,-0.6106,-1.3237,170.771,-61.649,43.809,25.46
1.2536,0.3293,-0.3777,-1.2905,174.794,-64.153,53.275,25.60
1.2626,0.2876,-0.4592,-1.3679,176.412,-78.992,39.000,25.84
1.2784,0.4697,-0.2966,-1.4043,174.321,-97.824,33.076,25.41
1.2850,0.5513,-0.2583,-1.4116,183.160,-104.557,36.450,25.84
1.2983,0.4856,-0.2441,-1.3872,161.519,-68.397,52.611,25.98
1.3078,0.4182,-0.2910,-1.3667,159.824,-67.840,44.496,25.50
1.3153,0.4377,-0.1714,-1.3191,165.252,-74.580,22.565,25.84
1.3252,0.5127,-0.0647,-1.2874,146.031,-71.527,56.992,25.74
1.3347,0.4697,-0.2625,-1.2617,148.023,-59.008,39.344,25.79
1.3453,0.4050,-0.1187,-1.3171,146.969,-68.107,35.588,25.94
1.3583,0.5264,-0.0352,-1.3086,142.458,-69.595,34.977,25.98
1.3626,0.5659,-0.0061,-1.2678,134.435,-59.870,41.282,25.94
1.3764,0.4319,0.1667,-1.2578,114.756,-41.061,48.221,26.18
1.3910,0.3887,-0.0500,-1.2651,92.504,-57.282,57.359,25.50
1.3963,0.4387,-0.1470,-1.2349,104.244,-70.382,2.160,25.94
1.4047,0.6250,0.0208,-1.1697,103.206,-66.427,-5.893,25.46
1.4161,0.6135,0.0586,-1.0745,90.710,-39.756,29.145,25.98
1.4280,0.2659,0.0479,-0.8579,75.740,-33.191,34.031,25.98
1.4326,0.2778,-0.1318,-0.8645,87.466,-56.618,30.748,25.50
1.4468,0.3472,0.1343,-0.7756,75.809,-48.901,21.519,25.65
1.4566,0.5293,0.0706,-0.8872,66.305,-40.718,21.153,25.94
1.4626,0.5527,0.0811,-0.8970,63.901,-33.145,11.321,25.74
1.4737,0.3857,0.2192,-0.8477,52.260,-13.061,19.947,25.65
1.4865,0.2932,0.1938,-0.8682,41.053,-19.099,18.954,26.03
1.4969,0.2852,0.1887,-0.7976,32.611,-19.382,9.557,25.84
1.5027,0.3081,0.1594,-0.8018,25.519,-21.740,19.412,25.65
1.5184,0.3176,0.0906,-0.7859,16.008,-13.634,8.985,26.03
1.5232,0.3027,0.0920,-0.7705,9.351,-6.763,9.221,25.60
1.5326,0.2642,0.1663,-0.7864,2.542,-6.817,4.641,25.50
1.5525,0.2244,0.0938,-0.7488,-6.710,-1.542,-8.718,25.74
1.5592,0.1667,0.1760,-0.7297,-12.626,-9.809,-19.382,25.74
1.5626,0.1987,0.1572,-0.7578,-21.595,-15.771,-26.939,25.65
1.5802,0.5449,0.2605,-0.8621,-27.069,-19.954,-46.015,25.84
1.5836,0.6113,0.2798,-0.9099,-32.786,-5.198,-47.107,25.60
1.5947,0.3894,0.2480,-0.9009,-42.130,14.115,-50.359,25.22
1.6055,0.3281,0.3413,-0.9338,-46.023,-4.504,-77.344,25.79
1.6144,0.4890,0.4558,-0.9563,-54.267,-1.504,-87.458,25.65
1.6307,0.4031,0.5107,-1.0049,-75.947,17.069,-84.313,25.50
1.6352,0.3755,0.4932,-0.9556,-77.916,6.069,-94.725,25.74
1.6461,0.4570,0.7649,-1.0833,-91.748,-1.504,-112.244,25.60
1.6647,0.5479,0.9958,-1.1873,-105.542,5.740,-106.008,25.84
1.6685,1.0581,-0.8333,-1.2832,-161.183,60.351,103.641,25.84
1.6771,0.2625,-2.0000,-0.7271,-219.817,190.466,123.489,25.27
1.6829,0.1499,-2.0000,-1.0432,-250.137,250.130,250.130,25.98
1.6972,-2.0000,-2.0000,-0.3047,235.748,-217.153,-250.137,25.65
1.7029,-1.8889,1.9999,-2.0000,250.130,-250.137,-250.137,25.94
1.7203,1.9999,1.9999,-2.0000,-118.885,-95.947,-139.656,25.84
1.7359,1.9999,1.9999,-1.4395,-250.137,207.962,130.580,25.60
1.7385,-0.8203,-2.0000,-1.0117,-181.511,113.504,-147.725,25.50
1.7454,-0.5757,-2.0000,-1.0276,-67.802,-38.885,-32.023,25.79
1.7660,-0.1345,-0.8303,-0.9878,-4.901,-118.412,-250.137,25.65
1.7684,1.6953,-0.1201,-0.9285,-111.626,-40.695,102.924,25.84
1.7762,1.0625,-0.3433,-0.8601,-89.221,149.107,-85.794,25.84
1.7829,-0.5627,1.5671,-0.3276,-127.405,152.870,63.924,25.65
1.8054,-0.8674,0.1079,-0.5574,-110.565,-21.824,-26.466,25.65
1.8110,-0.1841,0.2903,-0.7700,-113.939,-136.206,-51.557,26.13
1.8156,0.9731,0.2964,-0.9668,-96.809,-197.832,0.939,25.98
1.8309,1.3772,-0.0254,-1.9272,-143.641,133.695,57.992,25.50
1.8332,1.0251,-0.5261,-1.8928,-137.557,161.641,96.252,25.50
1.8447,-0.2935,-1.4133,-1.6260,-82.855,107.313,76.382,25.74
1.8575,-0.7283,-0.2021,-1.0259,-25.137,-39.779,-132.122,25.94
1.8629,-0.4036,0.2405,-0.8533,-43.947,-132.008,-158.107,25.65
1.8753,1.4177,0.4456,-1.0786,-61.977,-77.328,-71.290,25.65
1.8866,1.2146,0.3770,-0.9568,-88.160,81.763,15.198,25.46
1.8944,-0.1152,0.0203,-0.7930,-81.542,67.985,33.847,25.46
1.9046,-0.1553,-0.0684,-0.8635,-62.229,-22.962,-14.855,25.60
1.9175,0.7610,0.2612,-1.1023,-63.954,-22.366,2.321,25.84
1.9264,0.6125,0.0173,-1.0833,-71.267,29.573,39.672,25.84
1.9328,0.2837,-0.1729,-0.9680,-68.084,29.382,37.511,25.84
1.9471,0.1125,-0.2126,-0.9810,-54.992,-13.626,2.870,25.94
1.9590,0.3823,-0.2053,-1.0635,-48.084,-21.382,-14.374,25.84
1.9726,0.3708,-0.0264,-1.1296,-41.916,7.221,-8.687,25.74
1.9754,0.3191,-0.0764,-1.1042,-34.542,-1.252,-7.336,25.31
1.9841,0.2734,0.0649,-1.1206,-31.893,-10.855,-23.038,25.98
1.9998,0.4734,0.1138,-1.1455,-30.107,0.969,10.427,25.94
2.0035,0.3835,0.0659,-1.1199,-23.015,-9.573,9.870,26.03
2.0167,0.3472,0.0461,-1.0964,-24.931,-13.382,-4.252,25.98
2.0242,0.4280,0.0286,-1.1167,-25.298,-14.366,18.099,25.65
2.0327,0.3823,0.0034,-1.1294,-19.947,-12.595,18.786,25.98
2.0472,0.3403,-0.0386,-1.0308,-26.427,-6.878,27.618,25.74
2.0570,0.2761,-0.1121,-1.1914,-19.038,-13.046,9.466,25.65
2.0631,0.3562,0.1028,-1.2170,-22.489,-32.076,0.328,25.60
2.0765,0.4526,0.1450,-1.3047,-49.985,13.534,37.275,25.46
2.0841,0.3394,-0.0605,-1.2559,-44.702,13.015,25.160,25.94
2.0938,0.2744,0.2341,-1.0632,-61.565,5.015,28.588,25.84
2.1062,0.3740,0.0254,-1.0767,-66.450,6.802,27.885,25.98
2.1143,0.3733,0.0505,-1.0398,-66.252,16.977,23.397,25.84
2.1236,0.3115,-0.0046,-1.0151,-71.260,30.397,54.336,25.98
2.1328,0.2158,-0.1799,-0.9514,-73.832,25.695,35.053,25.65
2.1458,0.2710,-0.1658,-0.8833,-66.779,17.725,1.885,25.50
2.1564,0.3320,-0.1707,-0.9595,-65.450,17.863,-3.084,25.79
2.1699,0.3608,0.0527,-0.9568,-69.550,19.496,-11.130,25.84
2.1747,0.3782,-0.0203,-0.9321,-73.198,23.237,-13.397,25.79
2.1848,0.3535,0.1333,-0.8958,-78.748,24.664,-17.450,25.31
2.1947,0.3662,-0.0015,-0.9641,-84.290,27.947,-27.130,25.84
2.2066,0.3459,0.0710,-0.9390,-87.191,21.817,-30.893,25.74
2.2166,0.4324,0.0398,-0.9653,-87.740,12.359,-36.550,25.79
2.2294,0.5745,0.1560,-0.9739,-91.611,17.420,-29.176,25.74
2.2329,0.5857,0.1658,-1.0115,-88.458,16.382,-32.397,25.60
2.2464,0.4285,0.2595,-0.9998,-86.664,33.511,-25.122,25.74
2.2550,0.3789,0.2661,-0.9929,-80.527,30.763,-24.718,25.50
2.2664,0.3367,0.4285,-0.9624,-86.687,26.137,-11.893,25.65
2.2732,0.3250,0.3630,-0.9712,-89.939,36.099,-11.786,25.46
2.2846,0.2656,0.3218,-1.0354,-92.893,42.145,-4.183,25.65
2.2989,0.1577,0.2144,-1.1050,-93.130,45.191,-19.244,25.27
2.3044,0.1721,0.2251,-1.1377,-87.763,30.954,-31.618,25.94
2.3159,0.3567,0.2366,-1.2012,-89.412,27.397,-42.565,25.79
2.3299,0.4819,0.2869,-1.2251,-91.611,35.756,-42.771,25.60
2.3355,0.6191,0.2136,-1.3464,-94.137,44.611,-21.771,25.50
2.3457,0.5266,0.1228,-1.4114,-91.115,65.160,-30.084,25.60
2.3542,0.4775,0.0439,-1.4404,-93.122,45.855,-17.252,25.46
2.3650,0.5388,0.0081,-1.5095,-88.099,54.183,-33.740,25.74
2.3771,0.5642,-0.0249,-1.5125,-93.206,44.344,-32.794,25.41
2.3858,0.6414,0.0520,-1.4592,-96.519,38.763,-39.618,25.31
2.3972,0.8804,-0.1052,-1.4348,-92.771,31.298,-33.908,25.65
2.4103,1.0327,0.0129,-1.3550,-96.321,42.122,-18.214,25.50
2.4149,1.1582,-0.0747,-1.3799,-109.641,49.840,-11.916,25.94
2.4267,1.2263,-0.6721,-1.6885,-118.878,79.573,28.519,26.03
2.4330,1.1584,-1.0251,-1.7866,-107.000,114.420,23.107,25.50
2.4460,0.6223,-1.0225,-1.8762,-115.015,104.221,45.580,25.22
2.4596,0.4470,-1.0317,-2.0000,-68.947,129.863,-76.565,25.22
2.4652,0.2793,-0.4023,-2.0000,-79.519,78.290,-86.954,25.79
2.4738,0.5227,-0.5249,-2.0000,-69.053,86.053,-137.084,25.50
2.4951,0.1108,-0.3521,-2.0000,-95.206,125.038,-73.565,25.60
2.4978,0.0100,-0.4021,-2.0000,-85.779,133.458,-122.198,25.50
2.5076,-0.1987,-0.0217,-1.9868,-69.947,89.771,-194.084,25.94
2.5144,0.0168,0.0015,-1.6582,-64.519,63.427,-199.229,25.79
2.5290,0.3726,-0.0139,-1.5051,-76.550,43.580,-130.344,25.98
2.5350,0.3872,-0.2656,-1.2170,-66.443,75.527,-118.466,26.13
2.5458,-0.2637,0.3857,-1.0664,-36.267,95.817,-62.389,25.50
2.5582,-0.5452,0.0503,-0.7078,-33.809,5.534,-52.947,25.84
2.5638,-0.4160,0.6860,-0.7600,-5.962,-35.336,-184.237,25.65
2.5758,0.4021,0.2888,-0.6963,-28.603,-72.458,-48.420,25.94
2.5853,0.6873,-0.3984,-0.6509,-9.015,3.954,34.794,25.74
2.5967,-0.2424,-0.5986,-0.3914,33.611,54.191,61.160,25.60
2.6088,-0.4915,-0.5017,-0.2759,47.740,19.878,-17.412,25.31
2.6163,-0.5737,-0.2590,-0.2014,84.130,-58.733,0.824,25.46
2.6292,-0.3374,-0.1138,-0.1768,108.969,-109.504,8.244,25.60
2.6350,0.1086,-0.1116,-0.3164,111.511,-97.061,5.473,25.50
2.6460,0.2061,-0.0400,-0.3228,117.267,-67.542,53.435,25.22
2.6563,0.0574,-0.2117,-0.3562,129.198,-57.412,90.374,25.60
2.6651,-0.0225,-0.3337,-0.3552,152.511,-85.206,79.740,25.46
2.6780,0.2297,-0.3628,-0.4238,172.840,-110.000,66.679,25.46
2.6868,0.4785,-0.3186,-0.4678,189.916,-105.267,79.420,25.74
2.6989,0.4595,-0.2612,-0.5757,205.237,-88.298,101.702,25.60
2.7109,0.4619,-0.3406,-0.7354,219.115,-91.893,99.901,25.94
2.7153,0.4397,-0.3328,-0.7517,229.885,-97.969,101.588,25.79
2.7250,0.4556,-0.2898,-0.8628,237.321,-104.298,100.038,25.65
2.7328,0.5134,-0.2429,-0.9426,245.985,-102.611,101.092,25.74
2.7457,0.5994,-0.2656,-1.0232,250.130,-100.901,113.809,25.60
2.7553,0.6377,-0.2798,-1.0439,250.130,-95.809,135.664,25.94
2.7646,0.5662,-0.3318,-1.0918,250.130,-92.588,132.351,25.94
2.7752,0.5803,-0.3267,-1.1462,250.130,-99.580,132.412,25.79
2.7849,0.6602,-0.3936,-1.2463,250.130,-102.985,131.214,25.46
2.7954,0.7537,-0.3035,-1.3660,250.130,-109.809,121.557,25.50
2.8092,0.7983,-0.3953,-1.4988,250.130,-106.153,128.076,25.74
2.8147,0.7454,-0.3096,-1.5688,250.130,-110.435,119.153,25.98
2.8248,0.9236,-0.2766,-1.7053,250.130,-120.450,119.191,25.65
2.8372,1.0261,-0.2590,-1.7620,250.130,-96.611,131.557,25.79
2.8437,0.8616,-0.2068,-1.9709,250.130,-88.008,117.947,25.94
2.8575,0.9519,-0.2190,-2.0000,250.130,-99.061,147.603,25.79
2.8638,0.9873,-0.1643,-2.0000,250.130,-95.420,142.160,25.46
2.8759,1.0500,-0.0132,-2.0000,250.130,-93.756,151.420,25.41
2.8860,1.0732,0.3147,-2.0000,250.130,-90.679,113.344,25.94
2.8971,1.4382,1.1970,-2.0000,250.130,-128.153,69.122,25.31
2.9114,1.6404,0.9014,-2.0000,216.389,56.527,150.473,25.50
2.9158,0.5706,0.5977,-1.7002,165.901,40.641,229.687,25.84
2.9260,0.4016,0.3650,-1.4976,178.992,-12.107,77.420,25.50
2.9392,0.1819,1.0303,-1.1685,203.351,-61.931,51.374,25.50
2.9475,0.2314,1.7922,-0.9900,136.740,-62.237,122.145,25.65
2.9614,0.7632,1.9634,-0.9009,67.740,-78.260,68.573,25.50
2.9680,1.0183,1.8728,-0.8406,51.397,-98.885,94.427,25.79
2.9815,1.2114,1.4495,-1.0596,-37.550,40.282,82.672,25.94
2.9839,1.0151,1.3201,-1.0520,-45.489,47.214,51.305,25.94
2.9974,0.8071,0.8035,-0.9976,-78.695,6.084,11.450,25.50
3.0057,1.0608,0.7219,-1.1230,-56.336,29.229,-132.718,25.98
3.0149,0.9746,1.1594,-1.0688,-76.580,41.366,-111.649,25.46
3.0309,0.5068,0.9766,-1.1052,-93.313,81.939,-185.969,25.65
3.0362,0.1780,1.0530,-1.0835,-102.878,54.603,-194.603,25.94
3.0454,0.1833,1.1611,-1.1223,-108.214,31.382,-223.718,25.50
3.0614,0.2427,-0.8623,-1.4592,-151.275,104.374,78.718,25.27
3.0666,-0.4744,-2.0000,-1.2820,-148.534,226.069,4.809,25.50
3.0762,-1.4824,-2.0000,-1.0625,-107.046,243.405,59.649,25.74
3.0863,0.5254,-2.0000,-2.0000,127.557,-250.137,-250.137,25.65
3.0984,1.9999,1.9999,-2.0000,26.115,-197.061,-250.137,25.74
3.1082,1.2874,1.9999,-2.0000,-250.137,250.130,126.336,25.41
3.1148,-0.7903,0.8340,-2.0000,-250.137,154.282,189.282,25.94
3.1264,0.3357,-1.2249,-1.7729,-105.076,25.382,-250.137,25.50
3.1328,0.4128,0.3071,-0.9277,-121.618,-56.878,-106.802,25.50
3.1485,0.9229,-0.9033,-0.9736,-101.702,88.122,-104.489,25.79
3.1560,-0.3157,0.3923,-0.4736,-103.290,52.282,-46.733,25.84
3.1662,-0.5156,0.9080,-0.6399,-109.168,-23.947,-87.466,26.13
3.1747,0.4648,1.0544,-0.9119,-132.290,-113.336,-40.527,25.74
3.1885,1.3774,1.1594,-1.2004,-145.130,32.664,66.595,25.46
3.1957,0.5222,0.4807,-1.2820,-167.397,112.206,149.908,25.50
3.2046,-0.3867,-0.1538,-1.1619,-163.031,71.489,133.023,25.79
3.2212,0.4883,-0.0933,-1.3040,-106.382,-38.328,-0.542,25.79
3.2267,0.6345,-0.0898,-1.3364,-111.496,-23.351,23.534,25.65
3.2369,0.4832,-0.5540,-1.3152,-90.282,54.397,14.061,25.98
3.2433,0.0930,-0.6423,-1.1235,-72.519,23.053,23.046,25.60
3.2552,0.2224,-0.0645,-1.0198,-46.565,-28.550,-58.588,25.60
3.2630,0.5708,-0.0212,-1.0779,-51.336,-24.458,-19.053,25.74
3.2781,0.3765,0.1550,-0.9902,-53.359,10.962,6.733,26.03
3.2887,0.2703,0.0215,-0.9766,-55.924,3.931,3.840,25.60
3.2935,0.3025,-0.0122,-1.0090,-48.855,-12.588,3.076,25.94
3.3067,0.3813,-0.0137,-1.0986,-46.885,-3.366,13.489,25.74
3.3157,0.2844,-0.0637,-1.0684,-47.519,-1.924,16.328,25.65
3.3298,0.2812,-0.0471,-1.1167,-40.985,-4.321,11.237,25.94
3.3357,0.3582,-0.0747,-1.0884,-39.221,-10.947,15.672,25.84
3.3450,0.4119,0.0117,-1.1980,-34.649,0.450,13.908,25.27
3.3559,0.4241,-0.0540,-1.1636,-38.710,6.534,19.786,25.46
3.3647,0.3052,-0.0918,-1.0488,-41.504,11.435,31.153,25.27
3.3768,0.3171,-0.0806,-1.1377,-38.542,6.588,14.458,26.18
3.3948,0.3467,-0.0618,-1.1477,-44.977,26.962,11.328,25.50
3.3971,0.3088,-0.0039,-1.1741,-47.992,35.947,22.046,25.84
3.4035,0.2188,0.0940,-1.1655,-50.214,10.290,4.305,25.41
3.4167,0.2903,0.1453,-1.1799,-65.336,0.382,13.603,25.46
3.4250,0.3711,0.0208,-1.2141,-67.496,7.573,27.481,25.94
3.4329,0.3914,0.0566,-1.1497,-69.015,27.344,35.649,25.74
3.4466,0.2300,0.0745,-0.9519,-70.588,27.046,36.634,25.94
3.4602,0.2429,0.0654,-0.8894,-72.618,19.771,23.832,25.79
3.4630,0.3083,-0.0430,-0.8459,-66.931,3.206,33.756,25.50
3.4760,0.3240,-0.0508,-0.8916,-74.557,29.076,25.557,25.79
3.4853,0.3291,-0.1848,-0.8640,-70.962,35.122,21.756,25.60
3.4986,0.2446,-0.0476,-0.8877,-69.985,44.779,7.924,25.27
3.5025,0.1631,-0.0972,-0.8635,-68.634,39.580,-3.160,25.50
3.5132,0.1523,-0.0339,-0.8457,-60.115,13.809,-19.771,25.60
3.5297,0.3960,0.0942,-0.9053,-58.687,-2.221,-24.702,25.31
3.5332,0.4834,0.0813,-0.9304,-53.176,-5.893,-24.817,25.74
3.5444,0.5518,0.1609,-0.9448,-61.435,13.779,-25.710,25.46
3.5583,0.5554,0.1995,-0.9502,-64.908,27.855,-19.420,25.46
3.5634,0.5183,0.1929,-0.9714,-67.649,34.748,-11.298,25.50
3.5751,0.4746,0.0811,-1.0588,-69.534,40.947,-12.908,25.98
3.5896,0.4065,-0.0430,-1.2390,-67.107,50.473,-26.618,25.74
3.5940,0.3433,0.0198,-1.3232,-71.710,60.122,-31.214,25.79
3.6125,0.2043,-0.0789,-1.3052,-73.634,55.557,-40.832,25.65
3.6152,0.1836,-0.0435,-1.2246,-72.702,35.649,-62.176,25.98
3.6246,0.5178,0.0449,-1.1006,-75.023,-11.649,-93.443,25.65
3.6333,0.9993,0.1516,-1.2461,-85.649,6.878,-47.206,25.50
3.6451,0.8748,-0.0183,-1.3555,-94.763,84.542,-42.412,25.94
3.6563,0.4011,-0.1052,-1.3474,-98.916,83.656,-37.221,25.31
3.6690,0.2605,-0.0298,-1.3794,-100.282,62.847,-57.763,25.41
3.6762,0.3513,0.1448,-1.4771,-112.198,36.405,-67.733,25.74
3.6882,0.6199,0.1331,-1.6296,-124.244,33.695,-40.206,25.79
3.6939,0.7043,0.0356,-1.6768,-131.206,56.916,-34.863,25.79
3.7068,0.5593,0.0498,-1.6772,-140.321,73.183,-13.092,25.79
3.7130,0.5759,-0.1069,-1.6772,-142.252,59.198,-9.198,25.98
3.7269,0.9651,-0.6582,-1.7664,-145.176,77.412,1.313,25.74
3.7350,0.9304,-0.8208,-1.8730,-135.420,116.099,-4.992,25.50
3.7468,0.4031,-0.9834,-1.9460,-135.649,140.885,26.115,25.84
3.7550,0.1953,-1.2568,-2.0000,-125.298,133.840,5.573,25.94
3.7664,-0.0168,-0.9402,-2.0000,-108.763,95.947,-79.053,25.50
3.7758,0.4351,-0.6343,-2.0000,-105.733,57.840,-157.084,25.60
